descriptor_id,source_seq,op,mapping,total_cycles,mapped_cycles,fallback_cycles,compute_cycles,read_cycles,write_cycles,snapshot_cycles,requant_cycles,valid_mac_count,active_pe_cycles,tile_count,activation_bytes,weight_bytes,output_bytes
273,273,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
274,274,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
275,275,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
276,276,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
277,277,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
278,278,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
279,279,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
280,280,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
281,281,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
282,282,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
283,283,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
284,284,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
285,285,ADD,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
286,286,LAYER_NORM,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
287,287,GEMM_W8A8,rtl_gemm,1013,1013,0,0,1,1008,4,1008,0,0,0,0,0,16128
288,288,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
289,289,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
290,290,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
291,291,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
292,292,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
293,293,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
294,294,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
295,295,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
296,296,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
297,297,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
298,298,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
299,299,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
300,300,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
301,301,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
302,302,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
303,303,GELU,vector_rtl,8064,0,8064,0,1,4032,0,0,0,0,0,1,0,64512
304,304,GEMM_W8A8,rtl_gemm,4037,4037,0,0,1,4032,4,4032,0,0,0,0,0,64512
305,305,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
306,306,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
307,307,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
308,308,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
309,309,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
310,310,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
311,311,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
312,312,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
313,313,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
314,314,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
315,315,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
316,316,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
317,317,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
318,318,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
319,319,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
320,320,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
321,321,ADD,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
322,322,LAYER_NORM,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
323,323,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
324,324,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
325,325,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
326,326,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
327,327,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
328,328,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
329,329,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
330,330,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
331,331,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
332,332,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
333,333,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
334,334,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
335,335,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
336,336,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
337,337,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
338,338,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
339,339,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
340,340,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
341,341,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
342,342,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
343,343,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
344,344,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
345,345,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
346,346,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
347,347,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
348,348,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
349,349,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
350,350,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
351,351,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
352,352,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
353,353,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
354,354,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
355,355,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
356,356,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
357,357,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
358,358,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
359,359,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
360,360,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
361,361,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
362,362,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
363,363,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
364,364,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
365,365,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
366,366,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
367,367,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
368,368,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
369,369,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
370,370,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
371,371,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
372,372,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
373,373,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
374,374,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
375,375,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
376,376,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
377,377,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
378,378,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
379,379,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
380,380,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
381,381,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
382,382,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
383,383,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
384,384,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
385,385,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
386,386,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
387,387,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
388,388,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
389,389,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
390,390,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
391,391,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
392,392,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
393,393,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
394,394,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
395,395,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
396,396,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
397,397,ADD,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
398,398,LAYER_NORM,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
399,399,GEMM_W8A8,rtl_gemm,1013,1013,0,0,1,1008,4,1008,0,0,0,0,0,16128
400,400,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
401,401,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
402,402,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
403,403,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
404,404,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
405,405,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
406,406,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
407,407,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
408,408,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
409,409,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
410,410,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
411,411,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
412,412,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
413,413,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
414,414,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
415,415,GELU,vector_rtl,8064,0,8064,0,1,4032,0,0,0,0,0,1,0,64512
416,416,GEMM_W8A8,rtl_gemm,4037,4037,0,0,1,4032,4,4032,0,0,0,0,0,64512
417,417,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
418,418,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
419,419,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
420,420,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
421,421,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
422,422,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
423,423,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
424,424,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
425,425,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
426,426,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
427,427,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
428,428,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
429,429,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
430,430,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
431,431,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
432,432,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
433,433,ADD,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
434,434,LAYER_NORM,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
435,435,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
436,436,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
437,437,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
438,438,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
439,439,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
440,440,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
441,441,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
442,442,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
443,443,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
444,444,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
445,445,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
446,446,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
447,447,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
448,448,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
449,449,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
450,450,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
451,451,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
452,452,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
453,453,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
454,454,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
455,455,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
456,456,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
457,457,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
458,458,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
459,459,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
460,460,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
461,461,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
462,462,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
463,463,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
464,464,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
465,465,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
466,466,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
467,467,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
468,468,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
469,469,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
470,470,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
471,471,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
472,472,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
473,473,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
474,474,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
475,475,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
476,476,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
477,477,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
478,478,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
479,479,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
480,480,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
481,481,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
482,482,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
483,483,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
484,484,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
485,485,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
486,486,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
487,487,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
488,488,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
489,489,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
490,490,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
491,491,LAYOUT,layout_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
492,492,GEMM_W8A8,rtl_gemm,19760,19760,0,12544,6144,1008,64,1008,12386304,6193152,16,16128,589824,16128
493,493,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
494,494,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
495,495,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
496,496,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
497,497,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
498,498,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
499,499,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
500,500,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
501,501,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
502,502,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
503,503,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
504,504,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
505,505,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
506,506,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
507,507,AUX_EVENT,aux_behavior,110592,0,110592,0,1,36864,0,0,0,0,0,1,0,589824
508,508,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
509,509,ADD,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
510,510,LAYER_NORM,vector_rtl,2016,0,2016,0,1,1008,0,0,0,0,0,1,0,16128
511,511,GEMM_W8A8,rtl_gemm,1013,1013,0,0,1,1008,4,1008,0,0,0,0,0,16128
512,512,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
513,513,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
514,514,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
515,515,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
516,516,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
517,517,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
518,518,AUX_EVENT,aux_behavior,3024,0,3024,0,1,1008,0,0,0,0,0,1,0,16128
519,519,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
520,520,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
521,521,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
522,522,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
523,523,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
524,524,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
525,525,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
526,526,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
527,527,GELU,vector_rtl,8064,0,8064,0,1,4032,0,0,0,0,0,1,0,64512
528,528,GEMM_W8A8,rtl_gemm,4037,4037,0,0,1,4032,4,4032,0,0,0,0,0,64512
529,529,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
530,530,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
531,531,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
532,532,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
533,533,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
534,534,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
535,535,AUX_EVENT,aux_behavior,12096,0,12096,0,1,4032,0,0,0,0,0,1,0,64512
536,536,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
537,537,AUX_EVENT,aux_behavior,442368,0,442368,0,1,147456,0,0,0,0,0,1,0,2359296
